MementoDatetime,URIM,FollowerCount,AbsGrowth,RelGrowth,AbsPerGrowth,RelPerGrowth,AbsFolRate,RelFolRate
20170921223752,https://web.archive.org/web/20170921223752/https://twitter.com/dog_rates,3512835,3345362,13651,1997.55,0.39,0.06405,0.18065
20170921232649,https://web.archive.org/web/20170921232649/https://twitter.com/dog_rates,3513348,3345875,513,1997.86,0.01,0.06405,0.17467
20170928081445,https://web.archive.org/web/20170928081445/http://twitter.com/dog_rates,3588125,3420652,74777,2042.51,2.13,0.0648,0.13594
20170928081446,https://web.archive.org/web/20170928081446/https://twitter.com/dog_rates,3588125,3420652,0,2042.51,0.0,0.0648,0.0
20171003213907,https://wayback.archive-it.org/all/20171003213907/https://twitter.com/dog_rates,3650660,3483187,62535,2079.85,1.74,0.06539,0.13021
20171003213907,https://web.archive.org/web/20171003213907/https://twitter.com/dog_rates,3650660,3483187,0,2079.85,0.0,0.06539,0.0
20171004004047,https://web.archive.org/web/20171004004047/https://twitter.com/dog_rates,3652431,3484958,1771,2080.91,0.05,0.06541,0.16248
20171004025917,https://wayback.archive-it.org/all/20171004025917/https://twitter.com/dog_rates,3653939,3486466,1508,2081.81,0.04,0.06543,0.18147
20171004025917,https://web.archive.org/web/20171004025917/https://twitter.com/dog_rates,3653939,3486466,0,2081.81,0.0,0.06543,0.0
20171004055622,https://web.archive.org/web/20171004055622/https://twitter.com/dog_rates,3654690,3487217,751,2082.26,0.02,0.06543,0.07068
20171005201113,https://web.archive.org/web/20171005201113/https://twitter.com/dog_rates,3669820,3502347,15130,2091.29,0.41,0.06554,0.10988
20171008142854,https://wayback.archive-it.org/all/20171008142854/https://twitter.com/dog_rates,3695467,3527994,25647,2106.6,0.7,0.06573,0.10746
20171008142854,https://web.archive.org/web/20171008142854/https://twitter.com/dog_rates,3695467,3527994,0,2106.6,0.0,0.06573,0.0
20171010093624,https://web.archive.org/web/20171010093624/https://twitter.com/dog_rates,3713341,3545868,17874,2117.28,0.48,0.06587,0.11513
20171011013507,https://web.archive.org/web/20171011013507/https://twitter.com/dog_rates,3719764,3552291,6423,2121.11,0.17,0.06592,0.11166
20171011025635,https://web.archive.org/web/20171011025635/https://twitter.com/dog_rates,3720466,3552993,702,2121.53,0.02,0.06593,0.14362
20171017232403,https://web.archive.org/web/20171017232403/https://twitter.com/dog_rates,3773956,3606483,53490,2153.47,1.44,0.06619,0.09035
20171018012212,https://web.archive.org/web/20171018012212/https://twitter.com/dog_rates,3774871,3607398,915,2154.02,0.02,0.0662,0.12907
20171018071131,https://web.archive.org/web/20171018071131/https://twitter.com/dog_rates,3776744,3609271,1873,2155.14,0.05,0.06621,0.08936
20171019115855,https://web.archive.org/web/20171019115855/https://twitter.com/dog_rates,3787062,3619589,10318,2161.3,0.27,0.06628,0.09955
20171019120108,https://web.archive.org/web/20171019120108/https://twitter.com/dog_rates,3787077,3619604,15,2161.31,0.0,0.06628,0.11278
20171019194819,https://web.archive.org/web/20171019194819/http://twitter.com:80/dog_rates,3787077,3619604,0,2161.31,0.0,0.06624,0.0
20171024012237,https://web.archive.org/web/20171024012237/https://twitter.com/dog_rates,3839781,3672308,52704,2192.78,1.39,0.06676,0.14413
20171024233634,https://wayback.archive-it.org/all/20171024233634/https://twitter.com/dog_rates,3852720,3685247,12939,2200.5,0.34,0.0669,0.16166
20171024233634,https://web.archive.org/web/20171024233634/https://twitter.com/dog_rates,3852720,3685247,0,2200.5,0.0,0.0669,0.0
20171025060455,https://web.archive.org/web/20171025060455/https://twitter.com/dog_rates,3857772,3690299,5052,2203.52,0.13,0.06696,0.21681
20171026231759,https://web.archive.org/web/20171026231759/https://twitter.com/dog_rates,3882362,3714889,24590,2218.2,0.64,0.06723,0.16572
20171101192007,https://web.archive.org/web/20171101192007/https://twitter.com/dog_rates,3966243,3798770,83881,2268.29,2.16,0.06812,0.16639
20171101201318,https://web.archive.org/web/20171101201318/https://twitter.com/dog_rates,3967083,3799610,840,2268.79,0.02,0.06813,0.26324
20171102023940,https://web.archive.org/web/20171102023940/https://twitter.com/dog_rates,3972742,3805269,5659,2272.17,0.14,0.06821,0.24411
20171102031543,https://wayback.archive-it.org/all/20171102031543/https://twitter.com/dog_rates,3977615,3810142,4873,2275.08,0.12,0.06829,2.25289
20171102031543,https://web.archive.org/web/20171102031543/https://twitter.com/dog_rates,3977615,3810142,0,2275.08,0.0,0.06829,0.0
20171105053401,https://web.archive.org/web/20171105053401/https://twitter.com/dog_rates,4032711,3865238,55096,2307.98,1.39,0.06894,0.20323
20171105080457,https://web.archive.org/web/20171105080457/https://twitter.com/dog_rates,4034065,3866592,1354,2308.79,0.03,0.06896,0.14951
20171106074255,https://web.archive.org/web/20171106074255/https://twitter.com/dog_rates,4052604,3885131,18539,2319.86,0.46,0.06918,0.21791
20171108210653,https://web.archive.org/web/20171108210653/https://twitter.com/dog_rates,4099886,3932413,47282,2348.09,1.17,0.06975,0.21391
20171109054132,https://web.archive.org/web/20171109054132/https://twitter.com/dog_rates,4112203,3944730,12317,2355.44,0.3,0.06993,0.39888
20171110094835,https://web.archive.org/web/20171110094835/https://twitter.com/dog_rates,4130837,3963364,18634,2366.57,0.45,0.07013,0.18409
20171113121813,https://web.archive.org/web/20171113121813/https://twitter.com/dog_rates,4180603,4013130,49766,2396.28,1.2,0.07068,0.18557
20171114133426,https://web.archive.org/web/20171114133426/https://twitter.com/dog_rates,4196529,4029056,15926,2405.79,0.38,0.07085,0.17506
20171115134209,https://web.archive.org/web/20171115134209/https://twitter.com/dog_rates,4213076,4045603,16547,2415.67,0.39,0.07103,0.1905
20171115215753,https://web.archive.org/web/20171115215753/https://twitter.com/dog_rates,4220411,4052938,7335,2420.05,0.17,0.07112,0.2466
20171116035141,https://web.archive.org/web/20171116035141/https://twitter.com/dog_rates,4225762,4058289,5351,2423.25,0.13,0.07119,0.25207
20171116061107,https://wayback.archive-it.org/all/20171116061107/https://twitter.com/dog_rates,4228019,4060546,2257,2424.6,0.05,0.07122,0.26978
20171116061107,https://web.archive.org/web/20171116061107/https://twitter.com/dog_rates,4228019,4060546,0,2424.6,0.0,0.07122,0.0
20171116144831,https://web.archive.org/web/20171116144831/https://twitter.com/dog_rates,4237042,4069569,9023,2429.99,0.21,0.07134,0.29065
20171117161516,https://web.archive.org/web/20171117161516/https://twitter.com/dog_rates,4254592,4087119,17550,2440.46,0.41,0.07153,0.19158
20171117224118,https://web.archive.org/web/20171117224118/https://twitter.com/dog_rates,4260091,4092618,5499,2443.75,0.13,0.0716,0.23741
20171120173155,https://web.archive.org/web/20171120173155/https://twitter.com/dog_rates,4302845,4135372,42754,2469.28,1.0,0.07204,0.17767
20171121183051,https://web.archive.org/web/20171121183051/https://twitter.com/dog_rates,4318889,4151416,16044,2478.86,0.37,0.07221,0.17839
20171122015851,https://swap.stanford.edu/20171122015851/https://twitter.com/dog_rates,4326051,4158578,7162,2483.13,0.17,0.0723,0.26644
20171122015851,https://wayback.archive-it.org/all/20171122015851/https://twitter.com/dog_rates,4326051,4158578,0,2483.13,0.0,0.0723,0.0
20171122015851,https://web.archive.org/web/20171122015851/https://twitter.com/dog_rates,4326051,4158578,0,2483.13,0.0,0.0723,0.0
20171122080628,https://web.archive.org/web/20171122080628/https://twitter.com/dog_rates,4330643,4163170,4592,2485.88,0.11,0.07235,0.20819
20171122174655,https://web.archive.org/web/20171122174655/https://twitter.com/dog_rates,4337043,4169570,6400,2489.7,0.15,0.07242,0.18377
20171122214409,https://web.archive.org/web/20171122214409/https://twitter.com/dog_rates,4339997,4172524,2954,2491.46,0.07,0.07245,0.20753
20171123031435,https://web.archive.org/web/20171123031435/https://twitter.com/dog_rates,4343841,4176368,3844,2493.76,0.09,0.07249,0.19389
20171123232817,https://web.archive.org/web/20171123232817/https://twitter.com/dog_rates,4356935,4189462,13094,2501.57,0.3,0.07263,0.17981
20171124183109,https://web.archive.org/web/20171124183109/https://twitter.com/dog_rates,4368346,4200873,11411,2508.39,0.26,0.07274,0.16641
20171124234740,https://wayback.archive-it.org/all/20171124234740/https://twitter.com/dog_rates,4372255,4204782,3909,2510.72,0.09,0.07278,0.20583
20171124234740,https://web.archive.org/web/20171124234740/https://twitter.com/dog_rates,4372255,4204782,0,2510.72,0.0,0.07278,0.0
20171127213802,https://web.archive.org/web/20171127213802/https://twitter.com/dog_rates,4417694,4250221,45439,2537.85,1.04,0.07325,0.18073
20171128024447,https://web.archive.org/web/20171128024447/https://twitter.com/dog_rates,4422118,4254645,4424,2540.5,0.1,0.0733,0.24037
20171129223126,https://web.archive.org/web/20171129223126/https://twitter.com/dog_rates,4449752,4282279,27634,2557.0,0.62,0.07358,0.17534
20171130041149,https://web.archive.org/web/20171130041149/https://twitter.com/dog_rates,4453836,4286363,4084,2559.44,0.09,0.07362,0.19997
20171201033414,https://web.archive.org/web/20171201033414/https://twitter.com/dog_rates,4468446,4300973,14610,2568.16,0.33,0.07377,0.17363
20171205211640,https://wayback.archive-it.org/all/20171205211640/https://twitter.com/dog_rates,4548782,4381309,80336,2616.13,1.8,0.07462,0.19625
20171205211640,https://web.archive.org/web/20171205211640/https://twitter.com/dog_rates,4548782,4381309,0,2616.13,0.0,0.07462,0.0
20171207053706,https://web.archive.org/web/20171207053706/https://twitter.com/dog_rates,4573778,4406305,24996,2631.05,0.55,0.0749,0.21469
20171208004821,https://web.archive.org/web/20171208004821/https://twitter.com/dog_rates,4584033,4416560,10255,2637.18,0.22,0.07499,0.14846
20171210085418,https://web.archive.org/web/20171210085418/https://twitter.com/dog_rates,4610397,4442924,26364,2652.92,0.58,0.07518,0.13054
20171211100908,https://web.archive.org/web/20171211100908/https://twitter.com/dog_rates,4623408,4455935,13011,2660.69,0.28,0.07528,0.14315
20171211170500,https://wayback.archive-it.org/all/20171211170500/https://twitter.com/dog_rates,4626471,4458998,3063,2662.52,0.07,0.0753,0.12276
20171211170500,https://web.archive.org/web/20171211170500/https://twitter.com/dog_rates,4626471,4458998,0,2662.52,0.0,0.0753,0.0
20171211204154,https://wayback.archive-it.org/all/20171211204154/https://twitter.com/dog_rates,4628868,4461395,2397,2663.95,0.05,0.07532,0.18419
20171211204154,https://web.archive.org/web/20171211204154/https://twitter.com/dog_rates,4628868,4461395,0,2663.95,0.0,0.07532,0.0
20171211213416,https://web.archive.org/web/20171211213416/https://twitter.com/dog_rates,4629196,4461723,328,2664.14,0.01,0.07533,0.10439
20171213013610,https://web.archive.org/web/20171213013610/https://twitter.com/dog_rates,4644474,4477001,15278,2673.27,0.33,0.07546,0.1514
20171213095009,https://web.archive.org/web/20171213095009/https://twitter.com/dog_rates,4648598,4481125,4124,2675.73,0.09,0.07549,0.13914
20171213135759,https://web.archive.org/web/20171213135759/https://twitter.com/dog_rates,4649867,4482394,1269,2676.49,0.03,0.07549,0.08534
20171214003759,https://web.archive.org/web/20171214003759/https://twitter.com/dog_rates,4655873,4488400,6006,2680.07,0.13,0.07554,0.15641
20171214053914,https://web.archive.org/web/20171214053914/https://twitter.com/dog_rates,4659381,4491908,3508,2682.17,0.08,0.07558,0.19408
20171214143856,https://web.archive.org/web/20171214143856/https://twitter.com/dog_rates,4672470,4504997,13089,2689.98,0.28,0.07576,0.40421
20171215151458,https://web.archive.org/web/20171215151458/https://twitter.com/dog_rates,4693834,4526361,21364,2702.74,0.46,0.076,0.24123
20171216153234,https://web.archive.org/web/20171216153234/https://twitter.com/dog_rates,4703365,4535892,9531,2708.43,0.2,0.07605,0.10898
20171217151557,https://web.archive.org/web/20171217151557/https://twitter.com/dog_rates,4713203,4545730,9838,2714.31,0.21,0.07611,0.1152
20171218154534,https://web.archive.org/web/20171218154534/https://twitter.com/dog_rates,4722587,4555114,9384,2719.91,0.2,0.07615,0.10642
20171218213237,https://web.archive.org/web/20171218213237/https://twitter.com/dog_rates,4725234,4557761,2647,2721.49,0.06,0.07617,0.12712
20171219134218,https://web.archive.org/web/20171219134218/https://twitter.com/dog_rates,4730426,4562953,5192,2724.59,0.11,0.07618,0.08924
20171220143942,https://web.archive.org/web/20171220143942/https://twitter.com/dog_rates,4740345,4572872,9919,2730.51,0.21,0.07623,0.1104
20171220190301,https://web.archive.org/web/20171220190301/https://twitter.com/dog_rates,4742520,4575047,2175,2731.81,0.05,0.07625,0.13767
20171221002217,https://web.archive.org/web/20171221002217/https://twitter.com/dog_rates,4745530,4578057,3010,2733.61,0.06,0.07628,0.15713
20171221045701,https://web.archive.org/web/20171221045701/https://twitter.com/dog_rates,4748291,4580818,2761,2735.26,0.06,0.0763,0.1675
20171221092524,https://wayback.archive-it.org/all/20171221092524/https://twitter.com/dog_rates,4750542,4583069,2251,2736.6,0.05,0.07632,0.13979
20171221092524,https://web.archive.org/web/20171221092524/https://twitter.com/dog_rates,4750542,4583069,0,2736.6,0.0,0.07632,0.0
20171222030457,https://web.archive.org/web/20171222030457/https://twitter.com/dog_rates,4772338,4604865,21796,2749.62,0.46,0.0766,0.34285
20171223053654,https://web.archive.org/web/20171223053654/https://twitter.com/dog_rates,4786235,4618762,13897,2757.91,0.29,0.07671,0.14549
20171223102140,https://web.archive.org/web/20171223102140/https://twitter.com/dog_rates,4787539,4620066,1304,2758.69,0.03,0.07671,0.07632
20171225211529,https://web.archive.org/web/20171225211529/https://twitter.com/dog_rates,4821184,4653711,33645,2778.78,0.7,0.077,0.15868
20171228013621,https://web.archive.org/web/20171228013621/https://twitter.com/dog_rates,4860597,4693124,39413,2802.32,0.82,0.07741,0.20914
20171228051550,https://web.archive.org/web/20171228051550/https://twitter.com/dog_rates,4863468,4695995,2871,2804.03,0.06,0.07744,0.21801
20180101212205,https://web.archive.org/web/20180101212205/https://twitter.com/dog_rates,4956014,4788541,92546,2859.29,1.9,0.07844,0.22932
20180104010218,https://web.archive.org/web/20180104010218/https://twitter.com/dog_rates,4997768,4830295,41754,2884.22,0.84,0.07889,0.22447
20180104061241,https://web.archive.org/web/20180104061241/https://twitter.com/dog_rates,5002968,4835495,5200,2887.33,0.1,0.07895,0.27922
20180105111724,https://web.archive.org/web/20180105111724/https://twitter.com/dog_rates,5047763,4880290,44795,2914.08,0.9,0.07954,0.42791
20180106102201,https://web.archive.org/web/20180106102201/https://twitter.com/dog_rates,5066449,4898976,18686,2925.23,0.37,0.07974,0.22492
20180111020301,https://web.archive.org/web/20180111020301/https://twitter.com/dog_rates,5150736,4983263,84287,2975.56,1.66,0.08058,0.20964
20180111033253,https://web.archive.org/web/20180111033253/https://twitter.com/dog_rates,5152208,4984735,1472,2976.44,0.03,0.0806,0.273
20180111081113,https://web.archive.org/web/20180111081113/https://twitter.com/dog_rates,5155510,4988037,3302,2978.41,0.06,0.08063,0.19772
20180115212135,https://web.archive.org/web/20180115212135/https://twitter.com/dog_rates,5221992,5054519,66482,3018.11,1.29,0.08119,0.16916
20180118020247,https://web.archive.org/web/20180118020247/https://twitter.com/dog_rates,5248004,5080531,26012,3033.64,0.5,0.08136,0.13714
20180118021657,https://web.archive.org/web/20180118021657/https://twitter.com/dog_rates,5248178,5080705,174,3033.75,0.0,0.08136,0.20471
20180118064643,https://web.archive.org/web/20180118064643/https://twitter.com/dog_rates,5250877,5083404,2699,3035.36,0.05,0.08138,0.16675
20180119120753,https://web.archive.org/web/20180119120753/https://twitter.com/dog_rates,5277939,5110466,27062,3051.52,0.52,0.08168,0.2561
20180121041628,https://web.archive.org/web/20180121041628/https://twitter.com/dog_rates,5290349,5122876,12410,3058.93,0.24,0.08169,0.08587
20180122213326,https://web.archive.org/web/20180122213326/https://twitter.com/dog_rates,5307255,5139782,16906,3069.02,0.32,0.08176,0.11375
20180123190125,https://wayback.archive-it.org/all/20180123190125/https://twitter.com/dog_rates,5314151,5146678,6896,3073.14,0.13,0.08177,0.08924
20180123190125,https://web.archive.org/web/20180123190125/https://twitter.com/dog_rates,5314151,5146678,0,3073.14,0.0,0.08177,0.0
20180125021019,https://wayback.archive-it.org/all/20180125021019/https://twitter.com/dog_rates,5323823,5156350,9672,3078.91,0.18,0.08178,0.08625
20180125021019,https://web.archive.org/web/20180125021019/https://twitter.com/dog_rates,5323823,5156350,0,3078.91,0.0,0.08178,0.0
20180125032452,https://web.archive.org/web/20180125032452/https://twitter.com/dog_rates,5324550,5157077,727,3079.35,0.01,0.08179,0.16253
